"061ec23e-f48f-4691-b6eb-d15978aa2b9b","0bbbfdfc-9bd5-4b85-b613-4cbf4c662250","85a447c0-03c3-4d37-ac49-90ce6c874886","other","Please describe the post that you wish to share.","41a697f6-169c-45be-8020-91c655ceefd1"
"0a64d0e4-b0a8-4276-9693-7099868e448b","e67998f1-3ba0-47e7-9631-c7f1583c4fdf","aba8d42b-5fde-4212-9046-65e9c241c7c6","knowledge","Please describe the knowledge that is relevant.","1a2dd967-a9fe-4ad8-b77b-3e56d9055b89"
"0b692f33-02b2-4ca7-9e79-02580805ee2b","0bbbfdfc-9bd5-4b85-b613-4cbf4c662250","d53f0d3f-a5a3-4635-a1bc-091cf4b8397d","Project","As a \\<persona or stakeholder type>\
\
I want \\<some software feature>\
\
So that \\<some business value>\
\
\\## Acceptance criteria\
\
\\- \\[ ] Should ‹testable condition that should be satisfied›\
\
\\- \\[ ] …\
\
\\## Additional Context\
\
Screen shots / / data that are relevant.\
","0522a61c-c577-4a2c-9a47-180fd3150de4"
"10c219e3-ce93-42c5-9914-ea68f26e0e28","0bbbfdfc-9bd5-4b85-b613-4cbf4c662250","2ca93465-1771-4f20-94a1-f1f6000b0b3c","Introduction","💭Start with your Name and Surname,😊Then write a line or two about what you are currently involved with and why you joined the community:\
","3fdee5e9-2b9a-47e5-aae9-530cd7fb51b6"
"11e8ffc2-6992-40e0-b31a-1a946b721f02",\N,"0d064366-b437-420b-b398-1da947e04043","contribution","✍️ Please share your contribution. The more details the better!","a7fe3234-e621-4c6d-a171-ea5641256052"
"156e3d66-c8eb-4acd-97dd-0d74105ebd2a",\N,"c7d64e7e-5391-496d-8d91-802199f1dc96","Introduction","💭Start with your Name and Surname,😊Then write a line or two about what you are currently involved with and why you joined the community:\
","9d65da96-4d0b-4b61-8286-712461d1bc2c"
"174db284-5aaa-4300-8d18-76070029f915",\N,"28b17d29-47f1-4fda-8468-8fb885676b4c","contribution","✍️ Please share your contribution. The more details the better!","8f0cc9cd-d993-47aa-bc38-21cc26d7ce0c"
"1893a286-e58a-4f33-906d-7fe246132360","e67998f1-3ba0-47e7-9631-c7f1583c4fdf","95f7bb37-e8af-492d-a27e-cf3f18d4d6a8","idea","Please describe the idea that is relevant.","e8b682f4-8523-43a0-a57b-195a331198c0"
"1bd66aa8-e0ab-4503-838d-0e75a09dd1c4",\N,"5dc1ae2a-1561-4697-ad51-05f0d443723b","contribution","Please share your contribution. The more details the better!","070ae266-8970-469f-91da-14792db6ee73"
"1bf25075-fcab-450d-9174-6762e93e9396","2a6b2645-7d3e-4633-8a2f-08c3b3f5b9bb","186da7ef-5747-41cd-9175-f2b901953cfb","other","Please describe the post that you wish to share.","55689bba-9d6b-4458-85c0-9acbaa31b5c5"
"2011d189-07d9-44ad-8a5e-255174a46885",\N,"655ed7bf-b7de-4e5a-9d4e-6fef529f372d","contribution","✍️ Please share your contribution. The more details the better!","ab009c52-ba21-4de0-a8b6-1426c5d994ae"
"26bde554-73ad-4a4c-b0e2-201f117c8ede",\N,"cdd2ebb4-232e-458d-a85b-236f46c447b5","","5th state - call for posts - right (draft)\
","eb68aa29-1087-4c37-b189-ecf4e15ae265"
"2b91d983-5571-45c0-ad9a-ab62b2b162c7",\N,"cbf83c2a-8e45-49cf-a7e2-738483deaaad","contribution","Please share your contribution. The more details the better!","e08290eb-6aa5-4c2c-8e71-0b7499472d06"
"2f3211f5-5ce2-41b1-ab91-c13d7aeb12f4",\N,"da483cf0-fec0-47c3-8c62-a2ae22ef063e","","last state - call for posts - right\
","04c33fdd-685b-4c79-bd98-09062361e822"
"33c47435-51b4-4ce8-8e18-7390496da7fc","75e35d4b-7cb2-40e5-a722-f9649a4c2101","105e4b46-8495-449c-afb1-919d6a0b7ffe","stakeholder persona","Please describe the stakeholder persona that is relevant.","9845905f-955d-4b2a-aed1-41b2e04c04e3"
"33ffb3ed-85dc-4862-ba66-b3259eb5c587","75e35d4b-7cb2-40e5-a722-f9649a4c2101","f65bf437-2d7d-402c-9d5a-eedbf011a6e2","Project","As a \\<persona or stakeholder type>\
\
I want \\<some software feature>\
\
So that \\<some business value>\
\
\\## Acceptance criteria\
\
\\- \\[ ] Should ‹testable condition that should be satisfied›\
\
\\- \\[ ] …\
\
\\## Additional Context\
\
Screen shots / / data that are relevant.\
","d71bec3a-1742-42bb-8e7c-69372aa2b1e7"
"361fe6cb-b543-4707-8721-b4a6d3c8d964",\N,"2c25ef66-2a7f-47ff-852b-61ad5e053f55","","Call for posts - Community right\
","16fc1c40-af83-449f-a949-180c4cfdc555"
"3964268c-ca30-4123-8c16-25028b798c30","0bbbfdfc-9bd5-4b85-b613-4cbf4c662250","f9fc5de0-6048-430d-8387-33ab06a2e0e2","stakeholder persona","Please describe the stakeholder persona that is relevant.","bcdfc794-41ac-48ac-905c-764bc05b39ac"
"3d7ebffa-2136-4f5b-bdd5-60a9f3afe005","d4a16ccd-b155-4514-8a22-216ee29157e2","a26a2171-baae-4b68-97c6-95b82bbb4e34","knowledge","Please describe the knowledge that is relevant.","eac9c268-e329-403a-b514-81a59681aeb2"
"3e2ef81d-f3f8-4936-ae8e-1f4cd2bb7923","d4a16ccd-b155-4514-8a22-216ee29157e2","e5a9a67e-ba6d-4bc7-a34d-85da8c009f54","other","Please describe the post that you wish to share.","4db6ed9a-4888-45ac-9099-065683180a3f"
"3e64d470-4059-4cac-8659-3860d1149922",\N,"f788d98c-37e8-4bd5-8343-fb91ccc397b9","Introduction","💭Start with your Name and Surname,😊Then write a line or two about what you are currently involved with and why you joined the community:\
","b238a6c7-ffd0-4301-9823-6b2ebb42923f"
"43f6b0f6-1db9-46e1-a8ea-169549b8f4d5",\N,"d7b83aed-7614-4503-ba0f-3051d3eb8efa","","Closed call for posts - knolwedge - right\
","555d89fd-99a1-46c9-9053-94642c3ac932"
"4b26a873-d758-49ba-9460-6c0e7c887abf","75e35d4b-7cb2-40e5-a722-f9649a4c2101","76acc5b6-fe08-4b74-a0b8-c4f284b97c61","other","Please describe the post that you wish to share.","563d10a3-ef4c-4c9b-9d7e-baa084db9e49"
"57f5c02c-0caa-4b44-8db0-a62a5006e378","75e35d4b-7cb2-40e5-a722-f9649a4c2101","37c1a92c-b52d-4b0e-be85-4f72a9a57a9c","related initiative","Please describe the related initiative that is relevant.","997e7f44-d54f-44ce-b800-1c8f98449ea4"
"5c439a92-a833-4f5f-aa58-78aadb081bae",\N,"036f24f8-2b68-4691-a73c-7727e57a6827","Project","As a \\<persona or stakeholder type>\
\
I want \\<some software feature>\
\
So that \\<some business value>\
\
\\## Acceptance criteria\
\
\\- \\[ ] Should ‹testable condition that should be satisfied›\
\
\\- \\[ ] …\
\
\\## Additional Context\
\
Screen shots / / data that are relevant.\
","a98e0f12-bd8c-4b27-8784-88f2cccc4b5c"
"5e052f34-8c8b-4c9c-8303-b8939138280a","2a6b2645-7d3e-4633-8a2f-08c3b3f5b9bb","f6b2a947-c56a-4f52-9dc3-32fb2f5fae0a","related initiative","Please describe the related initiative that is relevant.","061da3f0-b02f-474c-9641-64f0bfa2bdc1"
